=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.11.10 12:48:42 =~=~=~=~=~=~=~=~=~=~=~=
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q1    832, 7762, 7467,  295,    0,   0.0380,  9.3293, 10.2555, -0.1309,  0.0366,  0.0255,
Q0    833, 7804, 7480,  320,    4,   0.0410,  9.3685, 10.4063, -0.0624,  0.0409,  0.0406,
Q1    833, 7769, 7474,  295,    0,   0.0380,  9.3265, 10.2556, -0.1317,  0.0363,  0.0256,
Q0    834, 7818, 7487,  321,   10,   0.0411,  9.3741, 10.4001, -0.0611,  0.0416,  0.0400,
Q1    834, 7778, 7482,  295,    1,   0.0379,  9.3261, 10.2512, -0.1327,  0.0362,  0.0251,
Q0    835, 7831, 7497,  326,    8,   0.0416,  9.3784, 10.4000, -0.0481,  0.0420,  0.0400,
Q1    835, 7790, 7495,  295,    0,   0.0379,  9.3293, 10.2569, -0.1341,  0.0366,  0.0257,
Q0    836, 7833, 7503,  326,    4,   0.0416,  9.3696, 10.3945, -0.0483,  0.0411,  0.0395,
Q1    836, 7798, 7503,  295,    0,   0.0378,  9.3278, 10.2558, -0.1350,  0.0364,  0.0256,
Q0    837, 7842, 7513,  326,    3,   0.0416,  9.3692, 10.3928, -0.0494,  0.0410,  0.0393,
Q1    837, 7807, 7510,  295,    2,   0.0378,  9.3274, 10.2591, -0.1360,  0.0364,  0.0259,
Q0    838, 7849, 7523,  326,    0,   0.0415,  9.3663, 10.3951, -0.0503,  0.0407,  0.0395,
Q1    838, 7812, 7517,  295,    0,   0.0378,  9.3222, 10.2630, -0.1365,  0.0358,  0.0263,
Q0    839, 7858, 7532,  326,    0,   0.0415,  9.3659, 10.4013, -0.0514,  0.0407,  0.0401,
Q1    839, 7820, 7525,  295,    0,   0.0377,  9.3206, 10.2664, -0.1374,  0.0356,  0.0266,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    840, 7867, 7541,  326,    0,   0.0414,  9.3655, 10.4000, -0.0524,  0.0406,  0.0400,
Q1    840, 7829, 7534,  295,    0,   0.0377,  9.3202, 10.2676, -0.1384,  0.0356,  0.0268,
Q0    841, 7870, 7544,  326,    0,   0.0414,  9.3579, 10.4013, -0.0528,  0.0398,  0.0401,
Q1    841, 7839, 7542,  295,    2,   0.0376,  9.3210, 10.2658, -0.1395,  0.0357,  0.0266,
Q0    842, 7877, 7551,  326,    0,   0.0414,  9.3551, 10.3970, -0.0536,  0.0395,  0.0397,
Q1    842, 7853, 7552,  295,    6,   0.0376,  9.3266, 10.2638, -0.1410,  0.0363,  0.0264,
Q0    843, 7887, 7560,  326,    1,   0.0413,  9.3559, 10.3995, -0.0548,  0.0395,  0.0399,
Q1    843, 7861, 7560,  295,    6,   0.0375,  9.3250, 10.2604, -0.1419,  0.0361,  0.0260,
Q0    844, 7898, 7569,  326,    3,   0.0413,  9.3578, 10.3973, -0.0562,  0.0398,  0.0397,
Q1    844, 7869, 7570,  295,    4,   0.0375,  9.3235, 10.2614, -0.1428,  0.0359,  0.0261,
Q0    845, 7907, 7579,  326,    2,   0.0412,  9.3574, 10.3954, -0.0572,  0.0397,  0.0395,
Q1    845, 7877, 7579,  295,    3,   0.0375,  9.3219, 10.2591, -0.1436,  0.0358,  0.0259,
Q0    846, 7917, 7587,  326,    4,   0.0412,  9.3582, 10.3937, -0.0584,  0.0398,  0.0394,
Q1    846, 7886, 7584,  295,    7,   0.0374,  9.3215, 10.2527, -0.1446,  0.0357,  0.0253,
Q0    847, 7923, 7597,  326,    0,   0.0411,  9.3542, 10.3940, -0.0591,  0.0394,  0.0394,
Q1    847, 7895, 7594,  295,    5,   0.0374,  9.3211, 10.2524, -0.1456,  0.0357,  0.0252,
Q0    848, 7930, 7602,  326,    2,   0.0411,  9.3514, 10.3926, -0.0600,  0.0390,  0.0393,
Q1    848, 7903, 7603,  295,    5,   0.0373,  9.3196, 10.2492, -0.1465,  0.0355,  0.0249,
Q0    849, 7938, 7610,  326,    2,   0.0411,  9.3498, 10.3891, -0.0609,  0.0389,  0.0389,
Q1    849, 7918, 7614,  295,    9,   0.0373,  9.3263, 10.2505, -0.1481,  0.0363,  0.0250,
Q0    850, 7946, 7620,  326,    0,   0.0410,  9.3482, 10.3898, -0.0619,  0.0387,  0.0390,
Q1    850, 7925, 7622,  295,    8,   0.0372,  9.3235, 10.2474, -0.1488,  0.0359,  0.0247,
Q0    851, 7958, 7632,  326,    0,   0.0410,  9.3514, 10.3969, -0.0633,  0.0390,  0.0397,
Q1    851, 7934, 7628,  297,    9,   0.0374,  9.3231, 10.2426, -0.1440,  0.0359,  0.0243,
Q0    852, 7965, 7639,  326,    0,   0.0409,  9.3486, 10.3989, -0.0641,  0.0387,  0.0399,
Q1    852, 7945, 7645,  297,    3,   0.0374,  9.3251, 10.2506, -0.1452,  0.0361,  0.0251,
Q0    853, 7971, 7645,  326,    0,   0.0409,  9.3447, 10.4012, -0.0648,  0.0383,  0.0401,
Q1    853, 7955, 7657,  297,    1,   0.0373,  9.3259, 10.2579, -0.1463,  0.0362,  0.0258,
Q0    854, 7977, 7651,  326,    0,   0.0409,  9.3407, 10.4035, -0.0655,  0.0379,  0.0403,
Q1    854, 7966, 7666,  297,    3,   0.0373,  9.3279, 10.2564, -0.1475,  0.0364,  0.0256,
Q0    855, 7989, 7661,  326,    2,   0.0408,  9.3439, 10.4032, -0.0669,  0.0382,  0.0403,
Q1    855, 7981, 7675,  297,    9,   0.0372,  9.3345, 10.2533, -0.1491,  0.0372,  0.0253,
Q0    856, 7999, 7673,  326,    0,   0.0408,  9.3446, 10.4084, -0.0681,  0.0383,  0.0408,
Q1    856, 7993, 7690,  300,    3,   0.0375,  9.3376, 10.2594, -0.1418,  0.0375,  0.0259,
Q0    857, 8008, 7679,  326,    3,   0.0407,  9.3442, 10.4076, -0.0691,  0.0382,  0.0408,
Q1    857, 8004, 7704,  300,    0,   0.0375,  9.3396, 10.2687, -0.1429,  0.0377,  0.0269,
Q0    858, 8020, 7689,  326,    5,   0.0406,  9.3473, 10.4062, -0.0705,  0.0386,  0.0406,
Q1    858, 8011, 7711,  300,    0,   0.0374,  9.3368, 10.2704, -0.1437,  0.0374,  0.0270,
Q0    859, 8026, 7696,  326,    4,   0.0406,  9.3434, 10.4030, -0.0712,  0.0382,  0.0403,
Q1    859, 8022, 7719,  300,    3,   0.0374,  9.3388, 10.2727, -0.1449,  0.0376,  0.0273,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    860, 8032, 7706,  326,    0,   0.0406,  9.3395, 10.4044, -0.0719,  0.0377,  0.0404,
Q1    860, 8031, 7731,  300,    0,   0.0374,  9.3384, 10.2778, -0.1458,  0.0376,  0.0278,
Q0    861, 8038, 7712,  326,    0,   0.0406,  9.3357, 10.4053, -0.0726,  0.0373,  0.0405,
Q1    861, 8039, 7737,  300,    2,   0.0373,  9.3368, 10.2781, -0.1467,  0.0374,  0.0278,
Q0    862, 8044, 7717,  326,    1,   0.0405,  9.3318, 10.4007, -0.0733,  0.0369,  0.0401,
Q1    862, 8051, 7742,  300,    9,   0.0373,  9.3399, 10.2711, -0.1479,  0.0378,  0.0271,
Q0    863, 8053, 7726,  326,    1,   0.0405,  9.3314, 10.3986, -0.0743,  0.0368,  0.0399,
Q1    863, 8063, 7749,  304,   10,   0.0377,  9.3430, 10.2672, -0.1379,  0.0381,  0.0267,
Q0    864, 8064, 7733,  326,    5,   0.0404,  9.3333, 10.3934, -0.0756,  0.0370,  0.0393,
Q1    864, 8068, 7764,  304,    0,   0.0377,  9.3391, 10.2746, -0.1384,  0.0377,  0.0275,
Q0    865, 8071, 7745,  326,    0,   0.0404,  9.3306, 10.3981, -0.0764,  0.0367,  0.0398,
Q1    865, 8073, 7769,  304,    0,   0.0377,  9.3329, 10.2759, -0.1389,  0.0370,  0.0276,
Q0    866, 8086, 7753,  326,    7,   0.0403,  9.3372, 10.3954, -0.0781,  0.0375,  0.0395,
Q1    866, 8086, 7777,  304,    5,   0.0376,  9.3372, 10.2747, -0.1403,  0.0375,  0.0275,
Q0    867, 8099, 7770,  326,    3,   0.0403,  9.3414, 10.4046, -0.0796,  0.0379,  0.0405,
Q1    867, 8093, 7788,  304,    1,   0.0376,  9.3345, 10.2767, -0.1411,  0.0372,  0.0277,
Q0    868, 8110, 7780,  326,    4,   0.0402,  9.3433, 10.4041, -0.0808,  0.0381,  0.0404,
Q1    868, 8103, 7798,  304,    1,   0.0375,  9.3353, 10.2782, -0.1421,  0.0373,  0.0278,
Q0    869, 8120, 7794,  326,    0,   0.0401,  9.3441, 10.4081, -0.0820,  0.0382,  0.0408,
Q1    869, 8112, 7805,  304,    3,   0.0375,  9.3349, 10.2727, -0.1431,  0.0372,  0.0273,
Q0    870, 8128, 7800,  326,    2,   0.0401,  9.3425, 10.4018, -0.0829,  0.0381,  0.0402,
Q1    870, 8120, 7812,  304,    4,   0.0374,  9.3333, 10.2700, -0.1439,  0.0370,  0.0270,
Q0    871, 8137, 7809,  326,    2,   0.0401,  9.3421, 10.4003, -0.0839,  0.0380,  0.0400,
Q1    871, 8128, 7822,  304,    2,   0.0374,  9.3318, 10.2695, -0.1448,  0.0369,  0.0269,
Q0    872, 8142, 7816,  326,    0,   0.0400,  9.3372, 10.3988, -0.0844,  0.0375,  0.0399,
Q1    872, 8140, 7829,  304,    7,   0.0373,  9.3349, 10.2659, -0.1460,  0.0372,  0.0266,
Q0    873, 8148, 7822,  326,    0,   0.0400,  9.3333, 10.3973, -0.0851,  0.0370,  0.0397,
Q1    873, 8149, 7836,  306,    7,   0.0376,  9.3345, 10.2607, -0.1414,  0.0372,  0.0261,
Q0    874, 8155, 7828,  326,    1,   0.0400,  9.3307, 10.3960, -0.0859,  0.0367,  0.0396,
Q1    874, 8157, 7841,  306,   10,   0.0375,  9.3330, 10.2552, -0.1422,  0.0370,  0.0255,
Q0    875, 8160, 7834,  326,    0,   0.0400,  9.3257, 10.3974, -0.0865,  0.0362,  0.0397,
Q1    875, 8164, 7853,  306,    5,   0.0375,  9.3303, 10.2562, -0.1429,  0.0367,  0.0256,
Q0    876, 8174, 7845,  326,    3,   0.0399,  9.3310, 10.3975, -0.0880,  0.0368,  0.0398,
Q1    876, 8175, 7864,  306,    5,   0.0374,  9.3322, 10.2548, -0.1441,  0.0369,  0.0255,
Q0    877, 8184, 7853,  326,    5,   0.0398,  9.3318, 10.3916, -0.0891,  0.0369,  0.0392,
Q1    877, 8187, 7872,  309,    6,   0.0377,  9.3352, 10.2537, -0.1370,  0.0372,  0.0254,
Q0    878, 8192, 7864,  326,    2,   0.0398,  9.3303, 10.3961, -0.0900,  0.0367,  0.0396,
Q1    878, 8197, 7877,  311,    9,   0.0379,  9.3360, 10.2454, -0.1324,  0.0373,  0.0245,
Q0    879, 8199, 7873,  326,    0,   0.0398,  9.3276, 10.4001, -0.0908,  0.0364,  0.0400,
Q1    879, 8202, 7886,  311,    5,   0.0379,  9.3311, 10.2456, -0.1330,  0.0368,  0.0246,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    880, 8208, 7882,  326,    0,   0.0397,  9.3273, 10.4016, -0.0918,  0.0364,  0.0402,
Q1    880, 8206, 7895,  311,    0,   0.0379,  9.3250, 10.2523, -0.1334,  0.0361,  0.0252,
Q0    881, 8216, 7890,  326,    0,   0.0397,  9.3258, 10.4037, -0.0927,  0.0362,  0.0404,
Q1    881, 8214, 7903,  311,    0,   0.0379,  9.3235, 10.2554, -0.1342,  0.0359,  0.0255,
Q0    882, 8222, 7895,  326,    1,   0.0396,  9.3220, 10.4030, -0.0934,  0.0358,  0.0403,
Q1    882, 8220, 7907,  311,    2,   0.0378,  9.3197, 10.2566, -0.1349,  0.0355,  0.0257,
Q0    883, 8228, 7902,  326,    0,   0.0396,  9.3182, 10.4042, -0.0940,  0.0354,  0.0404,
Q1    883, 8230, 7913,  311,    6,   0.0378,  9.3205, 10.2512, -0.1359,  0.0356,  0.0251,
Q0    884, 8240, 7912,  326,    2,   0.0396,  9.3213, 10.4047, -0.0953,  0.0357,  0.0405,
Q1    884, 8237, 7926,  311,    0,   0.0378,  9.3179, 10.2510, -0.1366,  0.0353,  0.0251,
Q0    885, 8249, 7921,  326,    2,   0.0395,  9.3209, 10.4044, -0.0963,  0.0357,  0.0404,
Q1    885, 8245, 7934,  311,    0,   0.0377,  9.3164, 10.2528, -0.1375,  0.0352,  0.0253,
Q0    886, 8255, 7929,  326,    0,   0.0395,  9.3172, 10.4070, -0.0970,  0.0352,  0.0407,
Q1    886, 8254, 7938,  311,    5,   0.0377,  9.3160, 10.2478, -0.1384,  0.0351,  0.0248,
Q0    887, 8264, 7938,  326,    0,   0.0394,  9.3168, 10.4085, -0.0980,  0.0352,  0.0408,
Q1    887, 8261, 7948,  311,    2,   0.0376,  9.3134, 10.2468, -0.1392,  0.0348,  0.0247,
Q0    888, 8273, 7946,  326,    1,   0.0394,  9.3164, 10.4067, -0.0989,  0.0352,  0.0407,
Q1    888, 8273, 7960,  311,    2,   0.0376,  9.3164, 10.2465, -0.1404,  0.0352,  0.0247,
Q0    889, 8287, 7955,  326,    6,   0.0393,  9.3217, 10.4053, -0.1005,  0.0357,  0.0405,
Q1    889, 8282, 7966,  311,    5,   0.0376,  9.3161, 10.2439, -0.1413,  0.0351,  0.0244,
Q0    890, 8294, 7966,  326,    2,   0.0393,  9.3191, 10.4071, -0.1012,  0.0355,  0.0407,
Q1    890, 8287, 7976,  311,    0,   0.0375,  9.3112, 10.2451, -0.1419,  0.0346,  0.0245,
Q0    891, 8300, 7971,  326,    3,   0.0393,  9.3154, 10.4020, -0.1019,  0.0350,  0.0402,
Q1    891, 8298, 7986,  311,    1,   0.0375,  9.3131, 10.2468, -0.1430,  0.0348,  0.0247,
Q0    892, 8311, 7985,  326,    0,   0.0392,  9.3173, 10.4081, -0.1031,  0.0353,  0.0408,
Q1    892, 8303, 7992,  311,    0,   0.0375,  9.3083, 10.2492, -0.1435,  0.0343,  0.0249,
Q0    893, 8318, 7991,  326,    1,   0.0392,  9.3147, 10.4062, -0.1038,  0.0350,  0.0406,
Q1    893, 8311, 7998,  311,    2,   0.0374,  9.3068, 10.2527, -0.1443,  0.0341,  0.0253,
Q0    894, 8328, 8002,  326,    0,   0.0391,  9.3154, 10.4058, -0.1049,  0.0350,  0.0406,
Q1    894, 8319, 8008,  311,    0,   0.0374,  9.3054, 10.2529, -0.1452,  0.0339,  0.0253,
Q0    895, 8346, 8011,  326,    9,   0.0391,  9.3251, 10.4047, -0.1068,  0.0361,  0.0405,
Q1    895, 8327, 8015,  311,    1,   0.0373,  9.3039, 10.2528, -0.1460,  0.0338,  0.0253,
Q0    896, 8352, 8025,  326,    1,   0.0390,  9.3214, 10.4089, -0.1075,  0.0357,  0.0409,
Q1    896, 8333, 8020,  311,    2,   0.0373,  9.3002, 10.2471, -0.1466,  0.0334,  0.0247,
Q0    897, 8359, 8033,  326,    0,   0.0390,  9.3188, 10.4147, -0.1082,  0.0354,  0.0415,
Q1    897, 8344, 8027,  311,    6,   0.0373,  9.3021, 10.2420, -0.1477,  0.0336,  0.0242,
Q0    898, 8365, 8039,  326,    0,   0.0390,  9.3151, 10.4153, -0.1089,  0.0350,  0.0415,
Q1    898, 8353, 8036,  311,    6,   0.0372,  9.3018, 10.2395, -0.1486,  0.0335,  0.0240,
Q0    899, 8371, 8043,  326,    2,   0.0389,  9.3115, 10.4184, -0.1095,  0.0346,  0.0418,
Q1    899, 8361, 8048,  311,    2,   0.0372,  9.3003, 10.2440, -0.1495,  0.0334,  0.0244,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    900, 8379, 8053,  326,    0,   0.0389,  9.3100, 10.4239, -0.1103,  0.0344,  0.0424,
Q1    900, 8369, 8058,  311,    0,   0.0372,  9.3000, 10.2450, -0.1503,  0.0333,  0.0245,
Q0    901, 8387, 8061,  326,    0,   0.0389,  9.3085, 10.4233, -0.1112,  0.0343,  0.0423,
Q1    901, 8381, 8065,  311,    5,   0.0371,  9.3019, 10.2403, -0.1515,  0.0335,  0.0240,
Q0    902, 8398, 8071,  326,    1,   0.0388,  9.3104, 10.4271, -0.1124,  0.0345,  0.0427,
Q1    902, 8390, 8075,  311,    4,   0.0371,  9.3016, 10.2420, -0.1524,  0.0335,  0.0242,
Q0    903, 8407, 8079,  326,    2,   0.0388,  9.3101, 10.4258, -0.1133,  0.0345,  0.0426,
Q1    903, 8397, 8086,  311,    0,   0.0370,  9.2990, 10.2453, -0.1531,  0.0332,  0.0245,
Q0    904, 8417, 8089,  326,    2,   0.0387,  9.3108, 10.4255, -0.1144,  0.0345,  0.0425,
Q1    904, 8413, 8098,  311,    4,   0.0370,  9.3064, 10.2500, -0.1547,  0.0340,  0.0250,
Q0    905, 8426, 8099,  326,    1,   0.0387,  9.3105, 10.4200, -0.1153,  0.0345,  0.0420,
Q1    905, 8423, 8112,  311,    0,   0.0369,  9.3072, 10.2559, -0.1557,  0.0341,  0.0256,
